datetime,demand,hour,day_of_week,month,regime,demand_lag1,demand_lag24,demand_ma24,demand_std24
2022-01-07 07:00:00,0.4656790678605091,7,4,1,normal,0.444141781196472,0.458858318845878,0.5011877568372611,0.11177477400286054
2022-01-07 08:00:00,0.7494689941832935,8,4,1,normal,0.4656790678605091,0.44523341096281593,0.5138642394714478,0.12194240431029339
2022-01-07 09:00:00,0.5990260732239321,9,4,1,high_load,0.7494689941832935,0.5846601142300395,0.5144628210961932,0.12233964342596153
2022-01-07 10:00:00,0.613057894098985,10,4,1,high_load,0.5990260732239321,0.5263328058802059,0.5180763664386424,0.12397535501508024
2022-01-07 11:00:00,0.5568628158481504,11,4,1,high_load,0.613057894098985,0.6145395276104592,0.5156731701152129,0.12257527903621386
2022-01-07 12:00:00,0.5070849499233866,12,4,1,normal,0.5568628158481504,0.4853872463304102,0.5165772410982535,0.12242211042676292
2022-01-07 13:00:00,0.5094587204271923,13,4,1,normal,0.5070849499233866,0.4991380586775322,0.517007268671156,0.12237630700546367
2022-01-07 14:00:00,0.47989897391967395,14,4,1,normal,0.5094587204271923,0.5996665901074363,0.5120169513299992,0.12129623736626075
2022-01-07 15:00:00,0.484394458764668,15,4,1,normal,0.47989897391967395,0.6566620266526978,0.5048391360013313,0.11739901767474291
2022-01-07 16:00:00,0.5188149843471621,16,4,1,normal,0.484394458764668,0.5334333989924582,0.5042300353911107,0.11728207607017084
2022-01-07 17:00:00,0.5083035949661866,17,4,1,normal,0.5188149843471621,0.5766745468682505,0.5013812457285246,0.11627190315059768
2022-01-07 18:00:00,0.7340568542155373,18,4,1,high_load,0.5083035949661866,0.7118707230636055,0.5023056678598552,0.11809211308889085
2022-01-07 19:00:00,0.6263443125475663,19,4,1,high_load,0.7340568542155373,0.5597957582558503,0.5050785242886767,0.12026205630477461
2022-01-07 20:00:00,0.6910799178186752,20,4,1,high_load,0.6263443125475663,0.7245077724999622,0.5036856970102898,0.11777814340856715
2022-01-07 21:00:00,0.4611776079875144,21,4,1,normal,0.6910799178186752,0.47299412446851036,0.5031933421569148,0.11793661554406337
2022-01-07 22:00:00,0.38407300108686965,22,4,1,low_demand,0.4611776079875144,0.4594094966456758,0.5000543215086313,0.12013474125394301
2022-01-07 23:00:00,0.40239185493919666,23,4,1,normal,0.38407300108686965,0.45630767386422033,0.49780782905342197,0.12148488115047976
2022-01-08 00:00:00,0.3515904609065898,0,5,1,low_demand,0.40239185493919666,0.4395084792889586,0.49414457828749,0.12460474811666634
2022-01-08 01:00:00,0.4009360228884255,1,5,1,normal,0.3515904609065898,0.3833391942551633,0.4948777794805425,0.12397457566798195
2022-01-08 02:00:00,0.32679866284781356,2,5,1,low_demand,0.4009360228884255,0.37953296684243243,0.49268051681410013,0.12654837312018394
2022-01-08 03:00:00,0.304333127283664,3,5,1,low_demand,0.32679866284781356,0.31429093452345874,0.4922656081791086,0.1271734610505586
2022-01-08 04:00:00,0.3268854058507169,4,5,1,low_demand,0.304333127283664,0.31934784938911237,0.49257967303167544,0.1267364166864439
2022-01-08 05:00:00,0.24459448665548605,5,5,1,low_demand,0.3268854058507169,0.3760526156280303,0.48710225099115284,0.13458903471967498
2022-01-08 06:00:00,0.4609542805027663,6,5,1,normal,0.24459448665548605,0.444141781196472,0.4878027717955817,0.13439932825691708
2022-01-08 07:00:00,0.37783055532889737,7,5,1,low_demand,0.4609542805027663,0.4656790678605091,0.4841424171067646,0.13621211087539017
2022-01-08 08:00:00,0.45106230529700153,8,5,1,normal,0.37783055532889737,0.7494689941832935,0.4717088050698357,0.12401294264946755
2022-01-08 09:00:00,0.43008491219449163,9,5,1,high_load,0.45106230529700153,0.5990260732239321,0.46466959002694236,0.12123557327909286
2022-01-08 10:00:00,0.43937223018337124,10,5,1,high_load,0.43008491219449163,0.613057894098985,0.4574326873637918,0.11710630596711706
2022-01-08 11:00:00,0.47870585366532814,11,5,1,high_load,0.43937223018337124,0.5568628158481504,0.4541761472728409,0.11529377872849982
2022-01-08 12:00:00,0.4404683546205687,12,5,1,normal,0.47870585366532814,0.5070849499233866,0.4514004558018901,0.11476530485725163
2022-01-08 13:00:00,0.4493013964795498,13,5,1,normal,0.4404683546205687,0.5094587204271923,0.44889390063740503,0.1140971336537819
2022-01-08 14:00:00,0.45717829612875327,14,5,1,normal,0.4493013964795498,0.47989897391967395,0.44794720572945,0.11392281768881463
2022-01-08 15:00:00,0.4868901132657324,15,5,1,normal,0.45717829612875327,0.484394458764668,0.44805119133366106,0.11395866551461993
2022-01-08 16:00:00,0.45923511208306933,16,5,1,normal,0.4868901132657324,0.5188149843471621,0.44556869665599047,0.11299498646457133
2022-01-08 17:00:00,0.4987060964114962,17,5,1,normal,0.45923511208306933,0.5083035949661866,0.4451688008828784,0.11278008959506693
2022-01-08 18:00:00,0.48762180939755523,18,5,1,high_load,0.4987060964114962,0.7340568542155373,0.43490067401546245,0.09517958821125785
2022-01-08 19:00:00,0.5252902366710376,19,5,1,high_load,0.48762180939755523,0.6263443125475663,0.43069008752060706,0.08833105998926047
2022-01-08 20:00:00,0.5276816326856866,20,5,1,high_load,0.5252902366710376,0.6910799178186752,0.4238818256400659,0.0722154654783447
2022-01-08 21:00:00,0.33076316160611785,21,5,1,low_demand,0.5276816326856866,0.4611776079875144,0.4184478903741744,0.07416730089262276
2022-01-08 22:00:00,0.4318197477243675,22,5,1,normal,0.33076316160611785,0.38407300108686965,0.42043733815073686,0.07384481963390488
2022-01-08 23:00:00,0.35769248806590564,23,5,1,low_demand,0.4318197477243675,0.40239185493919666,0.41857486453101633,0.07487622983000476
2022-01-09 00:00:00,0.45810101396754876,0,6,1,normal,0.35769248806590564,0.3515904609065898,0.42301280424188964,0.07388329928342154
2022-01-09 01:00:00,0.3332573912481658,1,6,1,low_demand,0.45810101396754876,0.4009360228884255,0.4201928612568788,0.0760231269169483
2022-01-09 02:00:00,0.3752132132730816,2,6,1,low_demand,0.3332573912481658,0.32679866284781356,0.42221013419126496,0.0740540023512134
2022-01-09 03:00:00,0.32893922011820875,3,6,1,low_demand,0.3752132132730816,0.304333127283664,0.42323538805937105,0.07250521367761506
2022-01-09 04:00:00,0.24964626896701717,4,6,1,low_demand,0.32893922011820875,0.3268854058507169,0.4200170906892169,0.07843923788640142
2022-01-09 05:00:00,0.26572017474395987,5,6,1,low_demand,0.24964626896701717,0.24459448665548605,0.4208973276929033,0.0764791178024793
2022-01-09 06:00:00,0.273510803271922,6,6,1,low_demand,0.26572017474395987,0.4609542805027663,0.41308718280828477,0.0816095004524015
2022-01-09 07:00:00,0.3643715973326955,7,6,1,low_demand,0.273510803271922,0.37783055532889737,0.41252639289177634,0.08190800083369257
2022-01-09 08:00:00,0.2951223719308298,8,6,1,low_demand,0.3643715973326955,0.45106230529700153,0.4060288956681859,0.0848504162378563
2022-01-09 09:00:00,0.5359733407965628,9,6,1,high_load,0.2951223719308298,0.43008491219449163,0.41044091352660556,0.08881596198406869
2022-01-09 10:00:00,0.4639461670129449,10,6,1,high_load,0.5359733407965628,0.43937223018337124,0.41146482756117103,0.08930430556856327
2022-01-09 11:00:00,0.605998995825895,11,6,1,high_load,0.4639461670129449,0.47870585366532814,0.416768708484528,0.09692623735143284
2022-01-09 12:00:00,0.5005669440901765,12,6,1,normal,0.605998995825895,0.4404683546205687,0.419272816379095,0.09833128873415353
2022-01-09 13:00:00,0.34180310768801797,13,6,1,low_demand,0.5005669440901765,0.4493013964795498,0.41479372101278117,0.09934706817611591
2022-01-09 14:00:00,0.4932197304827692,14,6,1,normal,0.34180310768801797,0.45717829612875327,0.41629544744419844,0.10028359381803521
2022-01-09 15:00:00,0.45970687667138527,15,6,1,normal,0.4932197304827692,0.4868901132657324,0.4151628125861007,0.09960280640628158
2022-01-09 16:00:00,0.4590627925115706,16,6,1,normal,0.45970687667138527,0.45923511208306933,0.41515563260395494,0.09959949742963402
2022-01-09 17:00:00,0.4149637857631903,17,6,1,normal,0.4590627925115706,0.4987060964114962,0.41166636966027553,0.09799923142795611
2022-01-09 18:00:00,0.47116920512704413,18,6,1,high_load,0.4149637857631903,0.48762180939755523,0.4109808444823375,0.0975010847697167
2022-01-09 19:00:00,0.5439852725747365,19,6,1,high_load,0.47116920512704413,0.5252902366710376,0.4117598043116584,0.09852335703801043
2022-01-09 20:00:00,0.632685192308184,20,6,1,high_load,0.5439852725747365,0.5276816326856866,0.4161349526292624,0.10594673475230194
2022-01-09 21:00:00,0.3521286370777002,21,6,1,low_demand,0.632685192308184,0.33076316160611785,0.41702518077391165,0.10528590257999043
2022-01-09 22:00:00,0.3919160486896802,22,6,1,low_demand,0.3521286370777002,0.4318197477243675,0.4153625266474663,0.10535716329845245
2022-01-09 23:00:00,0.2837898872466469,23,6,1,low_demand,0.3919160486896802,0.35769248806590564,0.41228325161333057,0.10815869829662433
2022-01-10 00:00:00,0.44264133620824636,0,0,1,normal,0.2837898872466469,0.45810101396754876,0.4116390983733596,0.10791973264133409
2022-01-10 01:00:00,0.4145287685616488,1,0,1,normal,0.44264133620824636,0.3332573912481658,0.4150254057614214,0.10662058457429366
2022-01-10 02:00:00,0.2881525294995587,2,0,1,low_demand,0.4145287685616488,0.3752132132730816,0.41139787727085797,0.10947676529621278
2022-01-10 03:00:00,0.34771634378195154,3,0,1,low_demand,0.2881525294995587,0.32893922011820875,0.4121802574235139,0.10892756786303884
2022-01-10 04:00:00,0.4052158111353503,4,0,1,normal,0.34771634378195154,0.24964626896701717,0.4186623216805278,0.10331941613743782
2022-01-10 05:00:00,0.3886060715827644,5,0,1,low_demand,0.4052158111353503,0.26572017474395987,0.42378256738214465,0.09833518812622433
2022-01-10 06:00:00,0.43364910226690195,6,0,1,normal,0.3886060715827644,0.273510803271922,0.43045499650693547,0.09298266461141247
2022-01-10 07:00:00,0.4845856451842956,7,0,1,normal,0.43364910226690195,0.3643715973326955,0.43546391516741884,0.0925047155582416
2022-01-10 08:00:00,0.43423392111786197,8,0,1,normal,0.4845856451842956,0.2951223719308298,0.44126022971687845,0.08755451594703256
2022-01-10 09:00:00,0.6876677423712454,9,0,1,high_load,0.43423392111786197,0.5359733407965628,0.4475808297824903,0.09936768223647194
2022-01-10 10:00:00,0.6156408133609439,10,0,1,high_load,0.6876677423712454,0.4639461670129449,0.45390144004699023,0.10511237575733169
2022-01-10 11:00:00,0.5805220586042432,11,0,1,high_load,0.6156408133609439,0.605998995825895,0.452839900996088,0.10362770637682792
2022-01-10 12:00:00,0.604858661940974,12,0,1,normal,0.5805220586042432,0.5005669440901765,0.45718538923987134,0.1078180370826289
