date,temperature,precipitation,wind_speed,regime,month,day_of_year,temp_lag1,temp_lag7,temp_ma7,temp_std7,temp_trend7
2020-01-23,0.6279772682747995,0.0,11.211561722360171,stable_cold,1,23,1.878250323805492,3.173326060564539,1.0946745209063546,1.3625594738874953,-0.36362125604139134
2020-01-24,3.4526910565548166,0.0,19.298215588960865,stable_cold,1,24,0.6279772682747995,2.5897947104714083,1.2179454274896986,1.5469269270374293,0.12327090658334404
2020-01-25,6.791027068466552,0.0,16.219235835671064,stable_cold,1,25,3.4526910565548166,-1.558212919127559,2.410693997146,2.150640883711229,1.1927485696563014
2020-01-26,-3.966620722893013,0.0,14.402292978769061,stable_cold,1,26,6.791027068466552,0.6741043598202823,1.7477332710441007,3.2230761254745857,-0.6629607261018994
2020-01-27,-0.17727571894488614,0.2872795502997554,18.776831414765383,stable_cold,1,27,-3.966620722893013,1.5494807946182751,1.5010537691065067,3.3057958798152725,-0.24667950193759447
2020-01-28,2.6885967359862235,0.0,18.473499621724518,stable_cold,1,28,-0.17727571894488614,1.9013271084817842,1.6135208587499978,3.3349466767906626,0.11246708964349132
2020-01-29,4.969875007765259,2.955714721733207,8.700894480138784,stable_cold,1,29,2.6885967359862235,1.878250323805492,2.055181527887107,3.572132847462596,0.4416606691371095
2020-01-30,3.4484354069602574,0.0,14.388381626163971,stable_cold,1,30,4.969875007765259,0.6279772682747995,2.458104119127887,3.543271006445386,0.4029225912407797
2020-01-31,4.3555807015834285,0.0,12.72658556802326,stable_cold,1,31,3.4484354069602574,3.4526910565548166,2.5870883541319745,3.6014666509032294,0.12898423500408743
2020-02-01,-2.1608439908915216,0.35426667257877525,19.713831958681457,stable_cold,2,32,4.3555807015834285,6.791027068466552,1.3082496313665355,3.445894506813812,-1.278838722765439
2020-02-02,7.800012158662517,0.0,10.304395827316432,stable_cold,2,33,-2.1608439908915216,-3.966620722893013,2.9891971858744677,3.311212376206341,1.6809475545079329
2020-02-03,-1.151538233187102,0.0,8.077686343223242,stable_cold,2,34,7.800012158662517,-0.17727571894488614,2.8500168266970087,3.482535124233082,-0.1391803591774594
2020-02-04,1.6283110517564827,0.0,18.182320363783166,stable_cold,2,35,-1.151538233187102,2.6885967359862235,2.6985474432356176,3.5136451415649415,-0.15146938346139155
2020-02-05,1.3556762655324732,0.0,17.2864761122622,stable_cold,2,36,1.6283110517564827,4.969875007765259,2.182233337202362,3.387539062184345,-0.5163141060332551
2020-02-06,8.551270658741519,2.8021214200745552,12.52450484743383,stable_cold,2,37,1.3556762655324732,3.4484354069602574,2.9112098017425425,4.165214026267113,0.7289764645401802
2020-02-07,4.651357314432657,12.881923267453386,18.475956537186537,stable_cold,2,38,8.551270658741519,4.3555807015834285,2.9534636035781463,4.183767355125864,0.042253801835604045
2020-02-08,10.544896014993952,24.95552974892051,52.284371116379205,volatile_storm,2,39,4.651357314432657,-2.1608439908915216,4.7685693187046425,4.34808191960454,1.8151057151264962
2020-02-09,3.241077721271691,0.0,16.332083958891157,stable_cold,2,40,10.544896014993952,7.800012158662517,4.117292970505953,4.155505524678209,-0.6512763481986894
2020-02-10,3.417275510912583,0.0,17.242116565434575,stable_cold,2,41,3.241077721271691,-1.151538233187102,4.76998064823448,3.49658859346988,0.6526876777285265
2020-02-11,6.029996033123186,0.06860885706224353,17.994352565392287,stable_cold,2,42,3.417275510912583,1.6283110517564827,5.398792788429723,3.22248632567633,0.6288121401952432
2020-02-12,4.927463567933476,1.755248084549783,12.699166819053502,stable_cold,2,43,6.029996033123186,1.3556762655324732,5.909048117344152,2.719048400531438,0.5102553289144289
2020-02-13,3.239527087804591,10.053160582007065,11.96411821840676,stable_cold,2,44,4.927463567933476,8.551270658741519,5.150227607210305,2.597232110962312,-0.7588205101338469
2020-02-14,2.388223985558164,0.0,11.601061578005469,stable_cold,2,45,3.239527087804591,4.651357314432657,4.82692284594252,2.8024334213226503,-0.3233047612677847
2020-02-15,3.361484814505518,0.0,16.77442551862542,stable_cold,2,46,2.388223985558164,10.544896014993952,3.800721245872744,1.238444042590442,-1.0262016000697762
2020-02-16,4.0657186653707535,0.0,12.983885121893731,stable_cold,2,47,3.361484814505518,3.241077721271691,3.918527095029753,1.215342003361607,0.11780584915700894
2020-02-17,8.18667636913508,0.0,11.394043664694467,stable_cold,2,48,4.0657186653707535,3.417275510912583,4.599870074775824,1.9823632526999648,0.6813429797460709
2020-02-18,7.059139686127672,0.0,8.157694013718157,stable_cold,2,49,8.18667636913508,6.029996033123186,4.746890596633607,2.1381466242823275,0.14702052185778378
2020-02-19,11.170402511597276,0.0,11.254720679065429,stable_cold,2,50,7.059139686127672,4.927463567933476,5.6387390171570075,3.24271412577399,0.8918484205234
2020-02-20,7.362341362043253,0.0,12.752609350065908,stable_cold,2,51,11.170402511597276,3.239527087804591,6.227712484905388,3.105842031568214,0.5889734677483803
2020-02-21,13.366748562855943,0.0,13.901613139202484,stable_cold,2,52,7.362341362043253,2.388223985558164,7.796073138805071,3.5796509734677167,1.5683606538996828
2020-02-22,13.38815765693208,0.0,14.178302984625958,stable_cold,2,53,13.366748562855943,3.361484814505518,9.228454973437437,3.514902041348584,1.432381834632366
2020-02-23,5.7147643580227285,0.0,10.832857032176245,stable_cold,2,54,13.38815765693208,4.0657186653707535,9.464032929530577,3.1472452214093227,0.23557795609313928
2020-02-24,8.925395437219729,0.0,11.313731593331772,stable_cold,2,55,5.7147643580227285,8.18667636913508,9.569564224971241,3.1094331607657666,0.1055312954406641
2020-02-25,13.43674342582165,6.737794338625691,12.258204938243193,stable_cold,2,56,8.925395437219729,7.059139686127672,10.480650473498951,3.184696323254038,0.9110862485277111
2020-02-26,6.618376140374843,3.6486188490508398,11.961205200587063,stable_cold,2,57,13.43674342582165,11.170402511597276,9.830360991895747,3.472151453809507,-0.6502894816032047
2020-02-27,11.042577383964256,1.4840340664651235,11.815915791129104,stable_cold,2,58,6.618376140374843,7.362341362043253,10.356108995027318,3.311054345105029,0.5257480031315718
2020-02-28,8.0937300990977,1.4164807699175979,10.575520556065268,stable_cold,2,59,11.042577383964256,13.366748562855943,9.602820643061856,3.1053928771938506,-0.7532883519654633
2020-02-29,4.56641456069835,3.5776601764911273,33.16053663270363,volatile_storm,2,60,8.0937300990977,13.38815765693208,8.342571629314179,3.103218931252031,-1.2602490137476756
2020-03-01,12.49024631557267,9.247606801368862,24.992121171285895,transition,3,61,4.56641456069835,5.7147643580227285,9.310497623249885,3.2020690069471307,0.9679259939357058
2020-03-02,3.634234322046108,1.0407978758862866,22.088164523785053,transition,3,62,12.49024631557267,8.925395437219729,8.554617463939367,3.8641871334891986,-0.7558801593105172
2020-03-03,5.396253700315366,4.839219932229253,24.557753702131965,transition,3,63,3.634234322046108,13.43674342582165,7.405976074581327,3.3290669784491764,-1.1486413893580405
2020-03-04,3.694582595733256,5.668360748919021,21.087781433652935,transition,3,64,5.396253700315366,6.618376140374843,6.988291282489672,3.615453532676681,-0.41768479209165527
2020-03-05,14.258677118004766,3.0373108763606775,21.084789514209717,transition,3,65,3.694582595733256,11.042577383964256,7.447734101638317,4.346889423442996,0.45944281914864427
2020-03-06,6.266931537392944,8.022773965853663,16.58776212032522,transition,3,66,14.258677118004766,8.0937300990977,7.186762878537636,4.356468905926598,-0.2609712231006794
2020-03-07,16.702373350637036,10.821354011509374,15.348482986624346,transition,3,67,6.266931537392944,4.56641456069835,8.920471277100306,5.423918196916155,1.7337083985626693
2020-03-08,11.081616701015093,5.92164592409849,22.42534187640896,transition,3,68,16.702373350637036,12.49024631557267,8.719238475020653,5.293976528008142,-0.2012328020796537
2020-03-09,12.495782767347894,10.856708341426886,10.61792439392657,transition,3,69,11.081616701015093,3.634234322046108,9.985173967206622,4.921788220726877,1.2659354921859693
2020-03-10,12.565112822777984,4.451592495361111,18.40346110612289,transition,3,70,12.495782767347894,5.396253700315366,11.009296698986997,4.538724112796303,1.0241227317803738
2020-03-11,18.264925445478763,0.2628144769204766,16.26368225719746,transition,3,71,12.565112822777984,3.694582595733256,13.09077424895064,3.9245246843839046,2.081477549963644
2020-03-12,16.276644865448844,3.7919767375320577,20.10137692512901,transition,3,72,18.264925445478763,14.258677118004766,13.379055355728367,4.095025365975128,0.2882811067777255
2020-03-13,11.091821167780962,5.284815653976621,17.536419777888923,transition,3,73,16.276644865448844,6.266931537392944,14.068325302926652,2.9421896633370603,0.6892699471982883
2020-03-14,13.07873713880403,0.38966067538885596,16.85450428289499,transition,3,74,11.091821167780962,16.702373350637036,13.55066298695051,2.7112154652337783,-0.5176623159761436
2020-03-15,18.584433581996894,1.208835555939602,13.545245169772615,transition,3,75,13.07873713880403,11.081616701015093,14.622493969947909,3.036034723182165,1.0718309829974
2020-03-16,10.444067827462556,2.6218229545948244,10.67783445762965,transition,3,76,18.584433581996894,12.495782767347894,14.329391835678576,3.3575790758460378,-0.293102134269334
2020-03-17,17.044731296626463,1.614891182940248,13.42987985231777,transition,3,77,10.444067827462556,12.565112822777984,14.969337331942643,3.3919930176041886,0.6399454962640684
2020-03-18,10.822651744850319,5.849953649255413,19.792380102322195,transition,3,78,17.044731296626463,18.264925445478763,13.906155374710009,3.352991425917981,-1.0631819572326349
2020-03-19,14.274887217159078,9.666162897249981,10.933859982331269,transition,3,79,10.822651744850319,16.276644865448844,13.620189996382901,3.198948222369274,-0.2859653783271095
2020-03-20,13.851148607548243,2.1118171860492345,16.297362548900686,transition,3,80,14.274887217159078,11.091821167780962,14.01437963063537,2.9992391548735053,0.3941896342524687
2020-03-21,16.00876423243516,1.5218219226340373,22.324617924664427,transition,3,81,13.851148607548243,13.07873713880403,14.432954929725529,3.050910223443567,0.4185752990901612
2020-03-22,18.647205872147307,1.990421984063756,13.94203349150442,transition,3,82,16.00876423243516,18.584433581996894,14.441922399747016,3.0652050569220415,0.008967470021487551
2020-03-23,22.924473264805233,0.9733161433200422,12.762565473260917,transition,3,83,18.647205872147307,10.444067827462556,16.224837462224542,3.874967040784179,1.7829150624775252
2020-03-24,17.164637235272696,68.56524604225555,41.161566892517875,volatile_storm,3,84,22.924473264805233,17.044731296626463,16.241966882031146,3.8794578916293805,0.017129419806604824
2020-03-25,25.612313407335954,0.7270185349371461,24.292959135117787,transition,3,85,17.164637235272696,10.822651744850319,18.354775690957666,4.425077234810428,2.1128088089265193
2020-03-26,10.985275454132424,65.44469429777416,55.73739094532195,volatile_storm,3,86,25.612313407335954,14.274887217159078,17.884831153382432,5.0597424161607965,-0.4699445375752363
2020-03-27,11.871557837898115,2.466880144781439,12.274445678272878,transition,3,87,10.985275454132424,13.851148607548243,17.60203247200384,5.368658978028594,-0.28279868137858977
2020-03-28,18.725789411965824,23.24838051982962,17.930204112760695,transition,3,88,11.871557837898115,16.00876423243516,17.99017892622251,5.332365291651211,0.3881464542186665
2020-03-29,18.276493795884907,1.768419928351654,12.233705190346015,transition,3,89,18.725789411965824,18.647205872147307,17.937220058185023,5.326590168307032,-0.05295886803748573
2020-03-30,11.77535279854723,11.587902098610082,17.34262990211264,transition,3,90,18.276493795884907,22.924473264805233,16.344488563005307,5.253153579754443,-1.5927314951797147
2020-03-31,20.119096410616997,2.5165261078291215,18.749941864644377,transition,3,91,11.77535279854723,17.164637235272696,16.766554159483064,5.445208599913634,0.42206559647775727
2020-04-01,16.240851413984206,4.181585321506618,13.988164108072764,transition,4,92,20.119096410616997,25.612313407335954,15.427773874718529,3.8162887366517713,-1.3387802847645354
2020-04-02,16.456102793993075,0.06563983687222666,18.88052718406172,transition,4,93,16.240851413984206,10.985275454132424,16.209320637555766,3.2769477434743,0.7815467628372359
2020-04-03,17.35116228230398,1.3935711562523414,24.040832549276388,transition,4,94,16.456102793993075,11.871557837898115,16.99212127247089,2.665473612643439,0.7828006349151239
2020-04-04,20.158470652919714,2.515632976852549,18.402986165742362,transition,4,95,17.35116228230398,18.725789411965824,17.19679002117859,2.868084017321105,0.2046687487076986
2020-04-05,21.25456084723397,1.702225502600918,11.133709097596457,transition,4,96,20.158470652919714,18.276493795884907,17.62222817137131,3.2503383434311344,0.4254381501927235
2020-04-06,18.109796619990767,4.518864462578464,12.449074710736355,transition,4,97,21.25456084723397,11.77535279854723,18.527148717291816,1.9877876767242577,0.9049205459205053
2020-04-07,22.51673182797876,0.20676023337264737,12.849107272392445,transition,4,98,18.109796619990767,20.119096410616997,18.86966806262921,2.4586255818954204,0.3425193453373946
2020-04-08,20.293616128724075,1.048248510071551,18.11165415485184,transition,4,99,22.51673182797876,16.240851413984206,19.44863445044919,2.1999839047467478,0.5789663878199812
2020-04-09,17.264137497435723,2.9630898737801514,17.77709893209371,transition,4,100,20.293616128724075,16.456102793993075,19.564067979512426,2.0315462917146663,0.11543352906323534
2020-04-10,16.94567373934712,3.1885526343386523,13.257395983478649,transition,4,101,17.264137497435723,17.35116228230398,19.506141044804306,2.1094481930953,-0.05792693470812286
2020-04-11,17.854887207901232,0.2830485527645709,19.21221938150171,transition,4,102,16.94567373934712,20.158470652919714,19.17705769551595,2.1695492787262443,-0.3290833492883546
2020-04-12,13.479452693686326,1.4687637505474873,14.935707792774531,transition,4,103,17.854887207901232,21.25456084723397,18.06632795929486,2.8211198727906095,-1.1107297362210922
2020-04-13,15.149871889876076,9.676986519307583,11.916254973959663,transition,4,104,13.479452693686326,18.109796619990767,17.64348156927847,3.0277752287078807,-0.42284639001638447
2020-04-14,23.40658296797643,4.408050604012671,20.200485746255303,transition,4,105,15.149871889876076,22.51673182797876,17.77060316070671,3.2750620189589172,0.12712159142823864
2020-04-15,19.45853124415124,2.4962864554458704,19.775903924430114,transition,4,106,23.40658296797643,20.293616128724075,17.65130532005345,3.1817204550046183,-0.11929784065326235
2020-04-16,31.964073595629376,35.33021859394377,36.345270586921096,volatile_storm,4,107,19.45853124415124,17.264137497435723,19.751296191223968,6.252676433566059,2.099990871170522
2020-04-17,12.827317170697325,0.846808020449762,14.934994324671928,transition,4,108,31.964073595629376,16.94567373934712,19.162959538559715,6.735759837283574,-0.5883366526642566
2020-04-18,18.458493416016218,3.3261843593974945,24.716620225517133,transition,4,109,12.827317170697325,17.854887207901232,19.249188996861854,6.7200686277819885,0.08622945830214082
2020-04-19,17.602532344025317,4.983947485834348,16.55796109809185,transition,4,110,18.458493416016218,13.479452693686326,19.83820037548171,6.297473229634006,0.5890113786198558
2020-04-20,23.20467888202516,1.236557801914444,16.40833340712277,transition,4,111,17.602532344025317,15.149871889876076,20.988887088645868,6.0281728662292,1.150686713164155
2020-04-21,28.454543332642455,16.70916735644412,17.405878954908097,transition,4,112,23.20467888202516,23.40658296797643,21.710024283598155,6.636812819944017,0.7211371949522893
2020-04-22,29.559085794199234,3.6992214325273194,15.189565478043741,transition,4,113,28.454543332642455,19.45853124415124,23.152960647890726,7.144319359609841,1.4429363642925708
2020-04-23,25.783432123608414,2.09739480061062,22.053669855361225,transition,4,114,29.559085794199234,31.964073595629376,22.270011866173444,6.192391482313603,-0.8829487817172803
2020-04-24,23.368567355155378,3.0309583629241477,13.739078728915485,transition,4,115,25.783432123608414,12.827317170697325,23.775904749667454,4.586985593972627,1.5058928834940075
2020-04-25,29.24044376377693,6.813340885199077,14.41753978675542,transition,4,116,23.368567355155378,18.458493416016218,25.316183370776127,4.305456552772023,1.5402786211086732
2020-04-26,24.03832740066442,4.491784979810866,21.715495911997863,transition,4,117,29.24044376377693,17.602532344025317,26.23558266458171,2.811795839392507,0.9193992938055864
2020-04-27,20.426723477584964,3.9001709410301553,14.982564937838813,transition,4,118,24.03832740066442,23.20467888202516,25.83873189251883,3.4373247500244206,-0.39685077206288505
2020-04-28,21.706747169127997,2.8107758240034384,18.43530838144145,transition,4,119,20.426723477584964,28.454543332642455,24.874761012016762,3.526503411729642,-0.9639708805020655
2020-04-29,28.64834009613074,4.291905132901735,13.114301831037151,transition,4,120,21.706747169127997,29.559085794199234,24.744654483721263,3.3365617121972213,-0.1301065282954989
2020-04-30,24.90511725898198,8.497524047742724,18.007989339107024,transition,4,121,28.64834009613074,25.783432123608414,24.619180931631774,3.307374295595624,-0.12547355208949032
2020-05-01,25.78732601170413,0.0,13.289855524549212,stable_cold,5,122,24.90511725898198,23.368567355155378,24.964717882567307,3.2811864344623185,0.3455369509355362
2020-05-02,23.55387423043257,0.3500893992719692,15.123949184171764,stable_cold,5,123,25.78732601170413,29.24044376377693,24.152350806375257,2.698338150305191,-0.8123670761920516
2020-05-03,29.27428505077623,0.0,13.954969560314927,stable_cold,5,124,23.55387423043257,24.03832740066442,24.90034475639123,3.316396565110204,0.7479939500159725
2020-05-04,29.387583737437964,1.6961464165465532,9.174624027856208,stable_cold,5,125,29.27428505077623,20.426723477584964,26.180467650655945,3.0177790127382567,1.2801228942647143
2020-05-05,25.87614899766702,0.0,14.189264106723396,stable_cold,5,126,29.387583737437964,21.706747169127997,26.776096483304375,2.3179358622878348,0.5956288326484318
2020-05-06,27.34683351448034,0.0,15.026875659655465,stable_cold,5,127,25.87614899766702,28.64834009613074,26.590166971640034,2.191476522800421,-0.18592951166434293
2020-05-07,20.944327306243096,0.0,18.812146425651086,stable_cold,5,128,27.34683351448034,24.90511725898198,26.02433983553448,3.0444048859473094,-0.565827136105555
2020-05-08,28.769709911482707,0.0,18.408343583847262,stable_cold,5,129,20.944327306243096,25.78732601170413,26.45039467835999,3.2098969052769406,0.4260548428255108
2020-05-09,26.34558351573237,0.0,10.322174617693676,stable_cold,5,130,28.769709911482707,23.55387423043257,26.849210290545678,2.953201829707525,0.39881561218568556
2020-05-10,21.484824020098195,0.0,12.057495230572249,stable_cold,5,131,26.34558351573237,29.27428505077623,25.73643014330596,3.3305680485253943,-1.1127801472397192
2020-05-11,27.020709205958102,0.0,9.933405478421424,stable_cold,5,132,21.484824020098195,29.387583737437964,25.398305210237403,3.0020618471708977,-0.33812493306855174
2020-05-12,26.097621510170043,1.9216530385664532,13.832197379542652,stable_cold,5,133,27.020709205958102,25.87614899766702,25.42994414059498,3.0090960285497164,0.03163893035757478
2020-05-13,25.373177303812383,0.12014180225382264,8.813011136640341,stable_cold,5,134,26.097621510170043,27.34683351448034,25.1479932533567,2.8896434882912634,-0.2819508872382797
2020-05-14,28.19756020812504,0.0,17.00958872141817,stable_cold,5,135,25.373177303812383,20.944327306243096,26.184169382196977,2.38794407260681,1.0361761288402778
2020-05-15,28.02573523160446,8.726895592877167,17.015059557554032,stable_cold,5,136,28.19756020812504,28.769709911482707,26.077887285071515,2.2671911815918495,-0.10628209712546369
2020-05-16,24.182932012075838,2.8176218244389837,13.096927673761353,stable_cold,5,137,28.02573523160446,26.34558351573237,25.768937070263437,2.3696686720391082,-0.3089502148080757
2020-05-17,25.026966163435794,0.0,8.865339891541076,stable_cold,5,138,24.182932012075838,21.484824020098195,26.274957376454523,1.5327795035762037,0.5060203061910856
2020-05-18,30.6821302922712,0.0,19.033252771593673,stable_cold,5,139,25.026966163435794,27.020709205958102,26.798017531642106,2.274802624279956,0.5230601551875854
2020-05-19,28.034268504342833,4.654332452728848,18.03101876142552,stable_cold,5,140,30.6821302922712,26.097621510170043,27.074681387952506,2.2931173662169866,0.2766638563103986
2020-05-20,26.857257892708457,0.0,13.008654039091986,stable_cold,5,141,28.034268504342833,25.373177303812383,27.28669290065195,2.1751566299462364,0.2120115126994391
2020-05-21,23.70421961743331,0.0,12.573802226655056,stable_cold,5,142,26.857257892708457,28.19756020812504,26.6447871019817,2.5002657319233497,-0.6419057986702471
2020-05-22,23.70419340871797,0.0,8.747675314730536,stable_cold,5,143,23.70421961743331,28.02573523160446,26.027423984426484,2.6324920190164796,-0.617363117555213
2020-05-23,32.81741556041281,0.0,16.770042355379644,stable_cold,5,144,23.70419340871797,24.182932012075838,27.260921634188914,3.503124918869479,1.2334976497624248
2020-05-24,28.537682784530094,0.0,15.711491525850601,stable_cold,5,145,32.81741556041281,25.026966163435794,27.762452580059524,3.3791057531364044,0.5015309458706143
2020-05-25,28.95699402850392,0.0,15.925535919567114,stable_cold,5,146,28.537682784530094,30.6821302922712,27.516004542378486,3.1881914681944035,-0.24644803768103987
2020-05-26,32.219389381216345,7.70876057112558,19.836844009579842,stable_cold,5,147,28.95699402850392,28.034268504342833,28.11387895336042,3.6591994515193105,0.5978744109819303
2020-05-27,29.44861188292847,0.0,8.374428920036996,stable_cold,5,148,32.219389381216345,26.857257892708457,28.484072380534702,3.641921586299674,0.37019342717428777
2020-05-28,33.149826032039385,0.0,10.992668844698628,stable_cold,5,149,29.44861188292847,23.70421961743331,29.833444725478426,3.3105433005032494,1.3493723449437252
2020-05-29,28.084615880748284,0.0,10.296408951733042,stable_cold,5,150,33.149826032039385,23.70419340871797,30.4592193643399,2.179744059926014,0.6257746388614736
2020-05-30,30.9367008522598,0.0,9.486707843259257,stable_cold,5,151,28.084615880748284,32.81741556041281,30.190545834603757,1.9437637893943376,-0.26867352973614445
2020-05-31,30.76846673876014,0.0,17.94177575000279,stable_cold,5,152,30.9367008522598,28.537682784530094,30.50922925663662,1.8055667835232896,0.31868342203286354
2020-06-01,30.665050626216853,0.0,9.553322447767856,stable_warm,6,153,30.76846673876014,28.95699402850392,30.753237342024185,1.6712517730828758,0.24400808538756177
2020-06-02,24.625499272669042,0.0,5.311041074578615,stable_warm,6,154,30.665050626216853,32.219389381216345,29.668395897946,2.7055467798353816,-1.0848414440781862
2020-06-03,29.432004556669135,0.0,9.661270501946348,stable_warm,6,155,24.625499272669042,29.44861188292847,29.666023422766095,2.7057788995583048,-0.0023724751799052107
2020-06-04,28.991735810994463,0.08458297391132295,8.10394237304097,stable_warm,6,156,29.432004556669135,33.149826032039385,29.072010534045386,2.227676693291874,-0.5940128887207032
2020-06-05,28.121314959264375,0.0,12.712425397143827,stable_warm,6,157,28.991735810994463,28.084615880748284,29.07725325954769,2.2250071973804397,0.0052427255022985874
2020-06-06,29.80282141061674,0.0,11.4783798786267,stable_warm,6,158,28.121314959264375,30.9367008522598,28.915270482170108,2.1051198311498722,-0.16198277737758002
2020-06-07,27.297195399821717,0.0,5.081954181964954,stable_warm,6,159,29.80282141061674,30.76846673876014,28.419374576607478,2.002149610776871,-0.4958959055626317
2020-06-08,31.746949832304058,2.9719025716809906,10.62782094412011,stable_warm,6,160,27.297195399821717,30.665050626216853,28.5739316060485,2.232864356930031,0.15455702944102917
2020-06-09,32.12364787482792,0.0,10.7116124039867,stable_warm,6,161,31.746949832304058,24.625499272669042,29.6450956920712,1.7744820663110952,1.0711640860226963
2020-06-10,32.5861040748516,2.293376393711047,13.398310482655996,stable_warm,6,162,32.12364787482792,29.432004556669135,30.095681337525836,2.084692228696573,0.45058564545463753
2020-06-11,11.918532054230365,4.716647632562065,44.61116032578063,volatile_storm,6,163,32.5861040748516,28.991735810994463,27.656652229416682,7.229841740321406,-2.439029108109157
2020-06-12,29.83121524737165,0.0,13.25858272785952,stable_warm,6,164,11.918532054230365,28.121314959264375,27.90092369914629,7.276890390712262,0.2442714697296106
2020-06-13,34.39953959041417,0.0,14.004052512636353,stable_warm,6,165,29.83121524737165,29.80282141061674,28.55759772483164,7.673711083040992,0.6566740256853473
2020-06-14,31.47614427278388,3.0611972086181423,8.615075025573816,stable_warm,6,166,34.39953959041417,27.297195399821717,29.15459042096909,7.721717735203095,0.5969926961374519
2020-06-15,29.505678020203067,0.0,5.280449751990858,stable_warm,6,167,31.47614427278388,31.746949832304058,28.834408733526093,7.642369502613724,-0.32018168744299863
2020-06-16,27.6372047114304,0.0,10.45151774864032,stable_warm,6,168,29.505678020203067,32.12364787482792,28.19348828161216,7.5074809340301965,-0.640920451913931
2020-06-17,30.045496084048125,0.0,13.422743001742784,stable_warm,6,169,27.6372047114304,32.5861040748516,27.830544282925953,7.318770170128225,-0.36294399868621036
2020-06-18,30.932217202986706,0.015244487267633212,13.002960052733895,stable_warm,6,170,30.045496084048125,11.918532054230365,30.54678501846257,2.0884155246706557,2.71624073553662
2020-06-19,25.232618737922138,25.23146552689106,54.59231064030018,volatile_storm,6,171,30.932217202986706,29.83121524737165,29.889842659969784,2.911934830582924,-0.6569423584927873
2020-06-20,29.312930178492493,0.0,8.384477305648673,stable_warm,6,172,25.232618737922138,34.39953959041417,29.163184172552402,2.1282003528351896,-0.7266584874173826
2020-06-21,27.474320646735965,0.0,14.409281676199356,stable_warm,6,173,29.312930178492493,31.47614427278388,28.59149508311699,1.9317564170792414,-0.5716890894354165
2020-06-22,31.614045098973126,0.0,7.802077387959221,stable_warm,6,174,27.474320646735965,29.505678020203067,28.892690380084137,2.238122168137372,0.3011952969671512
2020-06-23,31.681420633337435,3.1728734927244617,13.207940626479612,stable_warm,6,175,31.614045098973126,27.6372047114304,29.470435511785144,2.377652593695205,0.577745131701005
2020-06-24,32.26218405053507,0.0,8.186978292618857,stable_warm,6,176,31.681420633337435,30.045496084048125,29.787105221283273,2.603862465814923,0.3166697094981349
2020-06-25,30.68229037962727,0.0,12.934804239033795,stable_warm,6,177,32.26218405053507,30.932217202986706,29.751401389374788,2.587204093130478,-0.03570383190849112
2020-06-26,30.56324930146171,0.0,7.608181272017131,stable_warm,6,178,30.68229037962727,25.232618737922138,30.51292004130901,1.6503573298759084,0.7615186519342245
